"V1","V2"
0.268977754901405,0.0890121918072559
0.399351391247836,0.216667359040589
0.36358630480974,0.0598311342068336
0.421982131498942,0.070157103712263
0.49387057783129,0.220121232828045
0.558025200766225,0.0955254856164042
0.43835783163202,0.159055158753808
0.455236132575919,0.118246447884689
0.325836669313839,0.0631035551979289
0.322054513709846,0.0594731790126292
0.451556395305991,0.135208581491205
0.323861760858194,0.0810095138511111
0.478860527824498,0.076273296387956
0.661484939068098,0.104370624474936
0.462605944528048,0.0621961725646426
0.566488335601232,0.10717483816037
0.528524870282956,0.110705904750057
0.480229142166123,0.104846248089963
0.376839590828584,0.0973327955967483
0.548377864217217,0.0956472054001462
0.322176775799446,0.10393160416129
0.391283297372058,0.0855014164458401
0.51858421407673,0.0847374542788615
0.425560040671134,0.0814027321954855
0.507109134985431,0.130032846094779
0.424334953889697,0.127452314434246
0.605924598559675,0.0801016987242601
0.446450987053804,0.211205367387991
0.43856185985754,0.0599649227994546
0.56221875592451,0.588590026264357
0.383347447552907,0.0942478793008603
0.450963063811115,0.128186471707711
0.296052188219517,0.228768211456024
0.477089619716823,0.128732899562397
0.597392172707535,0.111070632419156
0.480928018399428,0.0877938307080586
0.40425855448178,0.0908822807401855
0.515577087214168,0.0643782205688942
0.419199817544796,0.235123192967878
0.385101938451034,0.0871239544014644
0.374085512255514,0.0556026219427952
0.627891494783499,0.101995224036828
0.755164940453078,0.0766830149577205
0.793475277400436,0.0896582005525618
0.423908408706218,0.0638215437850695
0.605931533683628,0.0623855567564717
0.341192863049267,0.0947609571446262
0.408585492056306,1.34920937740738
0.53080148566553,0.283877156629509
0.437835788939638,0.142088985815396
0.468597489123634,0.0620199190281097
0.459283203502711,0.224611078293054
0.597609655859352,0.224286294201851
0.530817327586024,0.0706679417541577
0.714975307737712,0.101203687779299
0.557966653951131,0.686029930338688
0.297049586034558,0.298761165625675
0.356204336655741,0.05279448411968
0.780914397579036,0.137537289035259
0.466137284504409,0.0618143807329688
0.387994171908419,0.0393639398683589
0.548315745415681,0.0578844677842109
0.564776957274275,0.104305526524835
0.456148179489751,0.179977464546594
0.384818931414917,0.072807232228606
0.442796133790072,0.166878509498979
0.474282048922366,0.0603626538001803
0.480603094683259,0.0578338724184354
0.408425343158971,0.0567654569218198
0.617564778879435,0.124415959499373
0.453117125420835,0.246964817272809
0.503282335725807,0.20278449410752
0.398709477491753,0.108679336245739
0.29740946818609,0.180695733168132
0.403635654263736,0.116579469940404
0.57134121512513,0.06297407536956
0.364982129516968,0.0731459049882962
0.411894415921377,0.226480434079816
0.330473559350856,0.0929512391598069
0.419719252334117,0.271179360057257
0.61504814682251,0.148160422094289
0.365872855554173,0.0563470282789485
0.339430000723167,0.0656256737937109
0.423221393603588,0.039593189413179
0.424393217037849,0.0518837079390944
0.677508049250351,0.125473603312596
0.770748022441529,0.1756495162492
0.457109107199432,0.0628774233415828
0.482442340699802,0.149065261266053
0.430008404943871,0.206441990013918
1.20492647007135,0.0559204502877829
0.27838216877791,0.0738320211765013
0.350952174856161,0.111233573563676
0.375409637306305,0.111160205788998
0.488415338471969,0.0908567443494525
0.414898300375293,0.0883845391888847
0.865349044417006,0.212302952024774
0.643308306996782,0.082528504152854
0.455785933263875,0.159454629441569
0.380051624495343,0.057282110029852
0.521266701285696,0.0437151807891504
0.366466211370318,0.231609827595277
0.584472926726019,0.191287577362133
0.681329597887256,0.134976111585615
0.338969188066756,0.0686342241382729
0.481966930404514,0.209342199658039
0.476894642314493,0.0961322665707138
0.47938827898716,0.0611481948926071
0.32627271851934,0.091173878222472
0.568655512290581,0.0672973774572028
0.282852395108692,0.100721302659337
0.509709895156923,0.552106802505691
0.471217666833104,0.0908716939689129
0.39740527719416,0.0633762087863344
0.509317572446646,0.0857713295025528
0.552909550354943,0.298993602342209
0.433997019692879,0.0795009219740398
0.313431183385059,0.192259736170968
0.366374367308998,0.104584407461026
0.402661977853019,0.141910495877314
0.377723846248949,0.0845411626713106
0.504545730800977,0.0779849045867391
0.58924991301756,0.0890897823240145
0.870321048160412,0.0961187454577348
0.715215605315872,0.138662533223093
0.306535710171858,0.118150984820276
0.412609828151216,0.111190700458936
0.348331499296585,0.0941604095843371
0.331911800795539,0.119019351817764
0.648986997966302,0.0806298172849097
0.461394935264891,0.121768971312375
0.354887403327495,0.101008963868001
0.341354815171653,0.0979260612003059
0.35238291667051,0.04424702793442
0.528608169480268,0.0939138529273729
0.347744154924684,0.0844294808718546
0.520271568471117,0.107674135905491
0.490453690978258,0.077548584050204
0.57983126278363,0.13416334656613
0.505210439432608,0.0580631302174243
0.574434631818725,0.0851105131042249
0.428213080243628,0.0971656330168214
0.470009456611047,0.171155355265584
0.430009907466829,0.163746080470623
0.540857038485514,0.100349761196224
0.501133832878327,0.110564387967238
0.405570160642156,0.109101260935864
0.419856876291208,0.0505788465602427
0.411210483667122,0.0570484211261786
0.329998574500254,0.226311971085229
0.799876786771276,0.1144586171084
0.752598260934008,0.208688708900276
0.478269394837513,0.133158824536954
0.394310808233014,0.298872408748948
0.593676423993311,0.221878919633038
0.62087912263265,0.0885320151477355
0.41494187524192,0.120069083356124
0.618828565537122,0.0551662901936161
0.709196971566996,0.105663441457637
0.531485238538377,0.114906709837236
0.674470251225082,0.0934348796479396
0.451173830340357,0.0951272356405454
0.571706767161496,0.0607546014577994
0.406194932610857,0.529486506091026
0.432258593763212,0.137379436002144
0.479506931476782,0.113751426248369
0.782129073486021,0.0953080791501175
0.431636382819335,0.100496944554464
0.43868366956464,0.0678164279448344
0.431282517974135,0.278922562184079
0.473226743693631,0.150786790747418
0.365620903543512,0.376435948005664
0.378404625333286,0.237453577467924
0.540719656778275,0.180939507283511
0.400212991210487,0.129952545791035
0.47350899225308,0.108568317390783
0.535024333898719,0.104450360023278
0.481419034934619,0.096663869159936
0.39522355426164,0.0709159842072854
0.435402713359048,0.173461416253298
0.355618317455733,0.0525585721356502
0.397124839595658,0.051271392838119
0.396294186464148,0.101741243234767
0.499269137971965,0.0925237803372574
0.470906938922743,0.138143072308195
0.632192290285504,0.110356644141897
0.389206872968043,0.0616329485898227
0.538116899751504,0.183444055123347
0.611446179348893,0.384230572738548
0.310258033250721,0.0687035176516708
0.725901666835946,0.119117831269791
0.414465630704557,0.0716533050971888
0.501353025223766,0.143074134942607
0.568164228227186,0.151128815424644
0.552333262011251,0.0641523975741661
0.498488367236115,0.224153567193163
0.681961624247691,0.0761732325536763
0.302331702090619,0.348302059132385
0.394706299426739,0.111997623717567
0.333708062386837,0.0652538880086709
0.765969203602718,0.140221312565509
0.288365302692666,0.0555460141817538
0.593986216095661,0.0586263343022656
0.494330574082759,0.110308865608281
0.594606924321634,0.158298196878741
0.609628112104909,0.0932189993709664
0.385343849213148,0.0566281271778678
0.453571510889207,0.131346959889407
0.53459864495746,0.103737456239744
0.466967367288275,0.0452381536486295
0.460612584920555,0.0926653701912647
0.407638499285648,0.106174869232784
0.449964924468162,0.173098279567694
0.464171450147243,0.169077587701653
0.370319522277538,0.0934924760843619
0.365532661722924,0.0724946776707738
0.587098404739509,0.156484640522426
0.424972590684544,0.0810813706031575
0.555380634358705,0.100725990276821
0.478617031320768,0.0573669694608167
0.480322513412474,0.139389170071498
0.373958832340304,0.175593917449324
0.415864893174181,0.163699038831416
0.338570906201171,0.0872032233457164
0.883225475482575,0.213460492601643
0.420162734988131,0.148478706191503
0.62439111435151,0.0717639948298617
0.832047210045816,0.113219449271085
0.376112397407691,0.139542255066793
0.439210310060343,0.189101637487157
0.579469123774528,0.249148962714867
0.381109842101466,0.0592592831655281
0.563070418549921,0.190756964320072
0.553212680471596,0.196864038692809
0.349825848440428,0.0403498624750147
0.470352516524335,0.0959539353767748
0.433459987616223,0.131202557604004
0.42222072302262,0.101328231346029
0.491682801755224,0.152395748828259
0.461702690101661,0.136556944205027
0.567976902466481,0.179473080329444
0.623778907037806,0.121510972034293
0.369786768884785,0.184137984445787
0.43325440354572,0.120611223944706
0.345249731673245,0.664079395100298
0.394617968617601,0.0798861067784091
0.564846740431767,0.205269801008029
0.335425535110528,0.0955622506516583
0.533592944909269,0.0999778378720701
0.448843375045838,0.15148286075063
0.444777735831164,0.13020851899464
0.926012577537935,0.196387655926572
0.584558890352889,0.0913294062542864
0.412681747282611,0.0956958876551336
0.468606798232102,0.129760262328095
0.568074520957605,0.230542821333324
0.411117345682851,0.17790738323928
0.373857258226604,1.4744629242086
0.735958951239666,0.0637215920949666
0.407727472663291,0.291118915123963
0.670913409095349,0.0871379614618115
0.335287901598311,0.369421777396471
0.728663247749354,0.14361875829795
0.66207241893774,0.319638604525772
0.646484547999085,0.120859645000613
0.340565590510655,0.0724531139033675
0.391124527332476,0.0912029545782937
0.490933898393501,0.0864178295504052
0.398286992470917,0.180401191551693
0.305971697576897,0.0715668859829169
0.614192426346872,0.0553932936658684
0.526695706608506,0.105525471534307
0.338217065397529,0.116425264446155
0.447305236705376,0.200942433767976
0.425308984975552,0.112890420948401
0.313389224131097,0.0989119994296969
0.435336754045964,0.0698329513905557
0.589731142237142,0.0950308441316493
0.593056980064922,0.12010169740229
0.321915022860571,0.0535267357936707
0.394164130532935,0.0700175282742359
0.637100078875114,0.148115235089805
0.589110202420041,0.161895507616828
0.474230990427129,0.121201444555459
0.432628856288092,0.0463611778417378
0.859949482052741,0.0482681733548922
0.590989005627684,0.163837288773412
0.390512544806862,0.0503300831521922
0.599706082497075,0.190541046846801
0.348938276199831,0.227230581880564
0.515695723340915,0.0689720424370441
0.429726189296477,0.104509609351374
0.866865283844584,0.0891202704153554
0.409246502532871,0.103930911844418
0.526371222255072,0.0611967653564335
0.499813296757849,0.23980803832468
0.325347472418769,0.0981788252401296
0.350975875993285,0.100635339154379
0.3444690728457,0.127425308820019
0.446280404453541,0.146125398385145
0.415557559861859,0.105435388671593
0.605320414828071,0.103073832267513
0.381325484301607,0.0585115482173406
0.448868539298837,0.100039409171456
0.611158040571658,0.158297814421042
0.332071297916069,0.337062403052849
0.347717231872245,0.261363840044234
0.332748782917371,0.082194515690934
0.443733113961964,0.491084266575503
0.327524983118569,0.1147866572242
0.779981120673389,0.2119828110109
0.62371147073086,0.0877254292455442
0.410137656304729,0.0503013466541049
0.641094801511688,0.122979588365745
0.479576779455333,0.126100449307449
0.617854976144211,0.0922804580364858
0.521750472900621,0.220434340763038
0.656545978297086,0.363335504589833
0.268871610750216,0.318423251211001
0.43277100603028,0.181981849265769
0.601721642036549,0.062886148721851
0.685669998663376,0.0518736279334364
0.358433687429206,0.33767397373232
0.511549489657861,0.0875857678871238
0.559144342702329,0.173308561252491
0.409266601406177,0.12158086182579
0.491763319414224,0.159591213128742
0.427452113244755,0.0957045218320344
0.613306624263862,0.0972806350025194
0.54308419339219,0.102419565865508
0.492573091078571,0.0974885656579327
0.395448236551187,0.231076694785865
0.393269827827312,0.127621584020294
0.641183538482973,0.377019961529238
0.551640428247224,0.15641717694886
0.318391538696992,0.0724646630845384
0.457414940183866,0.237505281826957
0.468427711882171,0.0839756752964683
0.650251686772882,0.306537945414314
0.445626108084604,0.278385524709229
0.395488586430711,0.0884228974429167
0.421481195093605,0.0781584352165109
0.4675980210444,0.132645235922199
0.357780476119129,0.190811555839489
0.493966535342298,0.939230640693555
0.386391721998463,0.169846654236505
0.430590846703878,0.0670946110937056
0.46635468059934,0.0913347978983595
0.573866581277137,0.0575097783198463
0.491603150109294,0.084371968557595
0.363913292547735,0.112284509459011
0.64550051328694,0.140965118776946
0.45169770067521,0.125363037084934
0.570607885929334,0.0694403265950135
0.451923920205785,0.0731363739389518
0.422657084033789,0.104755117172387
0.364471768004571,0.132180733921471
0.503548028373914,0.0481499568942216
0.428013838770614,0.496489239257654
0.388764019245366,0.0928723079023672
0.710605461161835,0.0776613653616163
0.361566412967327,0.129738495711647
0.573598736839126,0.272601019142011
0.496222410033414,0.0999333726212233
0.417357283331505,0.150177734970581
0.449853034713862,0.103846405546952
0.655737395349024,0.0631931237597745
0.678316784791735,0.62971947241092
0.32926570839739,0.217874180905204
0.325579968463923,0.170814620817448
0.378314707846577,0.263997776826744
0.505091697315393,0.131258436505829
0.633821253312035,0.0655789591975303
0.445272395428418,0.596479201301667
0.536441336426861,0.0589413031539786
0.361053727769443,0.160083454948548
0.582466090061303,0.215707862372304
0.677676923959507,0.117619315445868
0.745883911159782,0.111968466208975
0.624304284475377,0.0478194661110436
0.36467661450837,0.0970620143895198
0.601586426231027,0.095848995883404
0.353690453021966,0.0623118274468521
0.448631870094766,0.0582223983908195
0.411123289643766,0.0626306943089797
0.568542680948345,0.224128807216512
0.351158506630278,0.156312002423218
0.492574246690523,0.120153415015846
0.492640730637301,0.272401379375762
0.33492881948318,0.0784403049236027
0.383950660513405,0.167698597774841
0.620180057412365,0.184551372185076
0.717589724885654,0.147899103365257
0.548056389194826,0.099720951968714
0.357073791036036,0.089169829316428
0.361579928854262,0.186614525564513
0.314342150845123,0.168229145536481
0.386999617317241,0.184870022756884
0.331118908490625,0.0977985727564557
0.595090460128935,0.144332423839354
0.43743376599362,0.0501956920861797
0.82714538436478,0.11757836252676
0.324421922438971,0.0813411147708697
0.40350080430108,0.286591460223392
0.453453158935115,0.0685268703667212
0.441169906434027,0.211512444193744
0.305861813802496,0.161146593096231
0.647959242570034,0.11821170476817
0.527540179961491,0.10170222122014
0.570549334749813,0.222536299856706
0.542051393549141,0.127229372249563
0.473882681883448,0.140562760814702
0.420159061741827,0.176863281462591
0.42919558233748,0.13836521675003
0.616914116041578,0.0693931439114052
0.490424680820941,0.136119702600495
0.457736468522279,0.239476774915363
0.315522678778144,0.0470086262139866
0.63569422777399,0.103280064266515
0.669330522180263,0.0663338343133865
0.417283718599011,0.0620639644957375
0.379298315973673,0.117041851777779
0.444964544931058,0.0666621384314784
0.339923717525139,0.053569093892975
0.545845189225847,0.0624408437249098
0.971252720037841,0.110348089373495
0.334439405810125,0.0623862744165221
0.387831997053954,0.0868046725756728
0.412639323146961,0.0948365521370948
0.540543464428237,0.0603569742136754
0.391934039821264,0.249567948273133
0.492332501932434,0.22767676854256
0.328331094502476,0.0869633632560737
0.36375950997352,0.248257187617709
0.404187481351136,0.0810637132048744
0.406293271815388,0.131127327781465
1.30158161766141,0.0909405686174675
0.456649701670489,0.0537319336557113
0.472659366860311,0.0660279403012126
0.564194265770371,0.0876280568410452
0.386443459681954,0.123041837373361
0.644317341349015,0.0908257241822644
0.620246588854435,0.07281770957803
0.407047269097769,0.766754778410136
0.468372604501673,0.287400099092467
0.451474648952636,0.280743496724447
0.678643737305821,0.144801476681941
0.558459824963105,0.064808476682516
0.306486902796719,0.118655847491558
0.859493777596069,0.10879432450453
0.356510432435875,0.0646289236098373
0.519298917957882,0.248617548316819
0.542530914636267,0.201392043006971
0.405396970733206,0.0807495112218154
0.46446803404757,0.121568308850741
0.432289129586473,0.132836865297561
0.374160533591662,0.07290238271063
0.411830157893795,0.231134915019435
0.441640607310909,0.0611692889962246
0.620476574390117,0.092130520807308
0.319597806328808,0.0724341714283691
0.437974216067363,0.140830726057971
0.370736241141872,0.900243979957035
0.372682715386106,0.13337737671849
0.484406766726591,0.0823993143909082
0.407650659691909,0.0769898851659077
0.415387980501959,0.189658760347719
0.40403321081457,0.0643232704070481
0.404762525167058,0.105311866419686
0.405702177042032,0.125871279878469
0.417855214846758,0.293676585849949
0.868206388260697,0.0560488171971531
0.358759031688138,0.0996435561606994
0.546886260104307,0.0561664820669243
0.362125639177626,0.0671279510170393
0.82802343439819,0.1843183678707
0.614960605291892,0.0822914033292539
0.451131402591657,0.0568954607455785
0.419902294713277,0.2131336201383
0.546497832808798,0.107548620295619
0.485036615375912,0.0545763530283749
0.407136994407883,0.0537088491449189
0.417817781670945,0.185507270609999
0.545004773629478,0.11455520068145
0.448857622567243,0.0717982671036438
0.417673250335361,0.1363570714027
0.666544092026719,0.127901180616689
0.510954116046947,0.154352143216654
0.728198432480569,0.113109947481966
0.501109169680121,0.0655840622099397
0.37770868493939,0.0989804800513738
0.379921854144792,0.0688951186089793
0.358797223009815,0.0551368134579094
0.376969145038926,0.0397792025764372
0.271052812274092,0.0954602407218562
0.613736671438729,0.221562718713884
0.483361847210037,0.130485673501873
0.43552446592856,0.249744550114695
0.488381143780956,0.354875091866073
0.523785218797805,0.163902945074343
0.576482753673286,0.353634311160363
0.416877059935479,0.0711570763262446
0.686258542641839,0.146995227779662
0.472852208992124,0.116293248765665
0.340171166717495,0.14356263743246
0.4038086156663,0.0783897603225021
0.466473788996068,0.0550002644381615
0.389566811427407,0.139717237912412
0.381618248189644,0.124586359724154
0.5371646629759,0.0605801337258181
0.557728017504717,0.165499360060735
0.599292517718718,0.0981729759566999
0.403754715031221,0.0805609170244493
0.459288614387964,0.135369400841652
0.519830079791401,0.104277536431007
0.485340218942018,0.050899640571366
0.575143796449036,0.081785414930766
0.342816037347213,0.26442026116578
0.443969228426215,0.291564570365226
0.401288659063455,0.164061847459114
0.50563216875946,0.172442212879406
0.786168065526948,0.0729990409346283
0.404165695956689,0.0686299875064364
0.401545377275396,0.0772454659990699
0.393640573358985,0.0615454903093184
0.339371860881169,0.0840153120298138
0.603004945906073,0.219525108120063
0.587037968467707,0.0998959838419188
0.633507019199743,0.0780587973726066
0.460005994771503,0.270880368111795
0.474256151403115,0.115085409958646
0.575017419529102,0.0921906422743834
0.535798121687651,0.0859893639232811
0.403800170535252,0.0615389911111559
0.467281932683287,0.10646380744496
0.676627430263471,0.132213581765181
0.418576327141364,0.0932886413321387
0.342786524539253,0.171944513185197
0.485508524034673,0.0979267176117512
0.335930435860154,0.244406883167261
0.468693065354044,0.205050446185409
0.451573750850918,0.159174961898523
0.476045053684948,0.17962183617179
0.432647921926733,0.115990374527375
0.498037595096241,0.0521038216396857
0.471708871700362,0.147610067086103
0.497421901971685,0.0848266468773379
0.500765534756898,0.120071341036466
0.333786060048735,0.219112620363823
0.589962528745654,0.320567560820322
0.579535262332203,0.356884043989803
0.385004644036058,0.0614793408741793
0.354369604933688,0.11385180404694
0.713185286245738,0.0892785706868812
0.357784893840526,0.0451247291655238
0.812197209383548,0.0891299355252856
0.365696018451372,0.124188964105397
0.397314400753498,0.0511999616502963
0.42067209215066,0.0764169712219476
0.569545027283963,0.0670019248841921
0.623447780317135,0.207572809281647
0.342428801940713,0.107563817801993
0.516203756653849,0.299110363727678
0.434877307966829,0.252815669639599
0.547738695487096,0.137156001140447
0.513826337728742,0.106749550003381
0.553488478980844,0.0960046929676524
0.379365442916747,0.0740263688970805
0.484413325591351,0.106593521370212
0.505212902519154,0.463026486246365
0.483554550786715,0.12700550379511
0.42354688945537,0.179210347133483
0.446284712418229,0.0988210622037766
0.424786472857517,0.257855986262244
0.476228075387011,0.0628849748720723
0.598261277423938,0.138852791003674
0.573572681802706,0.104698385932838
0.416693740925094,0.0905788743794252
0.492959893543311,0.0695965421537322
0.517939193602645,0.195742156969324
0.440162790805679,0.0762493950758246
0.40196675243555,0.123518722688061
0.409569373474912,0.1309256418044
0.368181411413215,0.352891979206933
0.590302323540004,0.183994829613194
0.690240583409378,0.0526617218654904
0.58775942873151,0.103279105428208
0.51930839529231,0.0661162308577602
0.39029907096412,0.238818896648271
0.599699663612768,0.0589649019145661
0.34217579476283,0.0713815770240185
0.601141155545433,0.0927218034182598
0.621459877396043,0.0578171755370377
0.790724572127787,0.0712522294498662
0.378846890486266,0.362633285320512
0.532751231465313,0.0848128274109923
0.452701785585824,0.078880183142906
0.436590048373454,0.291733231024963
0.768525497045278,0.0495553431530966
0.331392978305432,0.212816056831263
0.478588511311319,0.123005597833185
0.309760432098354,0.11621703940905
0.434405754914457,0.0688504865591631
0.55362619574766,0.169794689578463
0.377589778092032,0.151289033801167
0.64850410386262,0.0947674565839802
0.347000896842869,0.116433281953201
0.449522328167977,0.0991553219414844
0.400286165341429,0.133718438265763
0.459153214470521,0.172642926145112
0.470930430894986,0.31592775149669
0.371751345351158,0.111442402696913
0.335734758869811,0.11163808371541
0.432484840552107,0.108066136946816
0.334944524440884,0.0709400654111886
0.394114770478862,0.16407106660475
0.610532881666565,0.0535819781243956
0.378846890600417,0.102726102392673
0.587408842286625,0.114670856883729
0.351431766200998,0.0745175612456163
0.50864112503696,0.0618625192430164
0.376006281353881,0.10874612764053
0.408531340367425,0.04660313773112
0.445399417566732,0.0887562274115633
0.461688232580501,0.0886965240420747
0.430947099727427,0.144855541975686
0.475070497245553,0.077718902178694
0.58945039433133,0.0981870632192115
0.317781189047042,0.178109422689573
0.346412915564703,0.171718742679507
0.401175344447218,0.0428545391839382
0.425229135389401,0.0682965121788706
0.555108039533308,0.0838098303111533
0.595587651320674,0.0762035309288688
0.480810012175128,0.0495074338555986
0.50167106297814,0.0440516278883923
0.64370987839006,0.0618234243247086
0.324764178939919,0.116812084897479
0.721126059523658,0.0650136021460729
0.563042117479087,0.155512814222457
0.801102855609395,0.0763291625855244
0.437536779958662,0.0947914405531693
0.414121232896968,0.190145475114699
0.475101802377085,0.183161512590769
0.516006028014707,0.139410452311922
0.502610467101094,0.202144645040723
0.43929574963185,0.0780734806587183
0.799994304550162,0.0977129925336195
0.46569665445974,0.0778686607697884
0.430740670178997,0.0983717556671688
0.467899952816499,0.126808912216872
0.445179447139607,0.113046015184411
0.654237607607832,0.0690992974964368
0.462352778924051,0.132126669759671
0.418873702218974,0.0513454062640802
0.39334528708083,0.107926626590008
0.68720325604641,0.127106000647698
0.649852341946122,0.0584146946266309
0.549080103605058,0.0938653836557611
0.776711037371548,0.0610318483419404
0.615112875458713,0.0417494939853528
0.468464761333515,0.0917147645362009
0.354166488831949,0.260397572800102
0.317524262091431,0.0664759738131334
0.739369509388141,0.0734841690192752
0.366861743449923,0.114945931889098
0.342843574551245,0.0672612756710636
